66,27,48,74,34,3,52,19,47,5,38,73,8,31,63,26,72,61,53,40
65,40,36,24,22,10,71,62,15,67,54,23,60,49,17,34,58,55,75,44
50,10,65,29,76,51,75,14,9,5,37,57,62,26,42,25,61,36,43,21
16,9,44,14,79,80,36,73,60,75,66,15,25,4,21,40,51,64,53,77
14,60,21,45,46,40,52,48,62,65,12,39,75,19,34,43,58,16,23,22
10,34,25,5,76,59,67,43,74,56,71,22,29,13,66,15,64,39,62,12
12,71,20,40,41,78,79,72,29,57,68,62,48,17,1,49,8,66,46,30
22,75,66,15,1,41,18,55,71,74,53,67,32,62,63,69,43,42,78,25
15,67,66,18,36,74,48,41,60,6,26,43,70,69,72,73,78,51,49,10
6,7,76,44,26,73,27,64,54,60,12,68,56,72,15,75,2,80,9,31
1,66,75,26,44,59,73,3,50,67,45,34,24,38,12,9,51,64,16,39
11,14,47,56,24,35,75,48,12,36,72,17,15,80,39,33,21,42,37,58
65,15,44,47,78,18,38,50,2,10,1,11,58,74,43,62,26,71,51,14
70,61,56,64,50,39,54,47,2,63,65,36,72,46,33,45,66,15,7,49
57,70,56,62,63,41,60,2,35,59,54,33,1,11,65,39,73,7,51,72
40,36,3,8,29,59,32,55,25,26,2,5,66,46,68,42,43,39,53,37
49,50,66,28,70,3,60,51,16,29,36,31,38,80,11,2,4,40,55,77
75,49,51,10,29,3,64,18,66,22,43,59,63,15,19,41,16,25,61,74
62,22,21,36,38,18,28,15,17,71,30,3,68,12,19,69,45,57,43,74
28,7,41,80,39,62,38,76,68,4,70,63,48,79,46,8,67,14,49,13
8,25,39,54,11,7,55,76,24,49,72,66,74,62,19,70,37,64,14,69
35,29,72,7,49,51,42,68,20,21,39,40,66,17,6,45,8,75,38,25
26,24,49,71,34,9,48,8,72,32,23,60,44,52,50,10,14,27,37,67
80,32,21,76,31,37,51,2,34,44,7,42,18,58,56,67,14,26,41,49
42,5,18,43,24,78,62,73,36,59,20,57,53,79,60,54,39,65,64,22
62,47,2,63,75,72,32,37,38,33,42,44,35,17,16,7,21,51,8,28
21,77,26,50,62,75,32,69,47,55,9,48,63,17,43,22,5,23,41,58
66,61,54,53,74,58,10,7,78,48,20,73,57,29,43,32,67,17,77,16
24,39,62,58,5,20,74,3,10,8,67,6,78,69,33,75,63,51,56,47
55,27,44,30,16,75,60,74,29,18,43,9,39,8,25,50,38,63,66,23
12,6,76,24,75,72,51,65,57,77,30,32,2,28,8,49,54,69,58,36
74,23,20,41,54,3,9,42,76,30,8,17,26,65,22,13,61,52,77,68
47,1,40,2,76,63,37,6,32,78,70,35,73,52,24,3,61,80,25,11
58,53,51,59,74,77,61,49,2,50,48,26,12,68,43,55,13,31,19,56
31,5,80,45,27,8,58,35,57,4,28,20,23,14,67,36,2,72,21,55
6,60,62,42,72,59,20,44,9,80,45,73,1,58,19,61,53,8,35,64
16,79,52,37,13,66,75,4,58,20,25,9,49,6,38,14,22,60,8,34
14,80,17,10,27,8,35,77,25,5,52,71,34,38,37,13,43,73,66,62
41,28,61,54,47,9,35,52,5,51,33,38,64,14,23,1,68,16,8,78
21,4,71,68,50,7,69,52,36,61,23,51,65,10,76,30,32,16,12,1
61,40,47,56,13,39,77,78,62,1,35,5,9,57,58,29,67,46,49,20
5,4,12,22,71,29,35,38,74,26,63,54,13,69,75,58,8,47,16,9
16,60,6,17,31,9,5,55,39,11,59,75,30,19,2,56,47,40,20,8
45,30,18,2,72,62,9,4,46,16,51,43,76,32,47,6,71,61,66,56
22,20,28,66,42,57,26,50,62,78,39,45,71,54,56,49,59,21,16,35
67,3,50,9,40,72,71,22,45,54,11,44,8,46,7,79,49,13,64,24
32,61,24,22,16,68,76,6,26,56,14,49,7,15,5,47,23,28,38,79
44,65,49,12,77,4,28,31,60,8,73,34,36,37,41,43,35,75,70,27
67,61,5,18,62,1,9,43,27,69,14,22,40,4,37,6,76,77,72,15
5,73,66,18,48,28,37,69,46,9,47,38,16,39,63,10,77,24,71,1
23,25,45,63,73,64,65,30,80,70,76,68,55,66,52,26,7,50,51,11
40,63,33,8,16,58,64,49,14,25,78,47,20,42,55,68,79,53,27,59
47,33,1,77,51,24,66,4,17,76,59,71,20,15,19,50,48,55,5,41
17,79,66,14,55,51,80,45,61,75,37,48,59,63,62,38,18,72,3,21
38,53,1,4,62,41,67,46,57,35,7,80,27,71,13,50,45,55,59,61
10,46,6,64,16,50,69,12,72,75,30,59,44,26,38,52,8,34,45,25
30,64,70,44,18,9,27,33,32,53,45,5,1,11,73,4,72,74,14,25
61,26,36,57,22,62,17,78,14,75,20,23,8,25,42,77,15,56,69,39
6,38,76,27,75,10,12,48,66,62,54,67,17,52,29,2,51,13,26,47
19,76,45,58,11,7,4,44,75,49,16,30,10,9,70,55,73,35,79,28
54,20,5,25,50,39,19,31,49,9,2,51,80,58,34,24,42,37,12,69
24,79,17,62,46,45,4,44,8,74,41,73,5,9,19,48,29,20,14,64
45,51,50,25,79,24,76,47,57,73,34,68,23,13,44,40,54,65,3,58
14,46,29,12,10,60,45,49,11,53,80,15,7,51,52,9,42,20,64,54
62,27,41,73,10,25,80,31,40,34,48,63,74,52,29,36,77,68,17,60
80,51,14,8,49,60,74,75,79,69,52,59,56,21,2,32,12,31,66,46
43,79,51,9,69,50,77,67,5,34,55,16,4,8,45,30,71,72,29,64
76,4,23,14,77,12,53,25,56,44,7,8,32,61,50,35,60,59,26,3
60,65,16,44,6,4,13,12,76,8,10,61,2,15,73,32,5,25,80,42
77,48,55,56,9,19,78,43,41,13,62,20,60,17,64,38,59,67,27,51
44,31,69,36,66,29,2,53,80,34,46,71,5,64,40,57,12,39,79,23
48,79,1,36,62,54,3,9,77,70,11,13,35,64,21,28,17,38,50,66
35,57,43,71,15,47,38,68,5,1,32,25,17,29,3,12,73,74,37,33
2,73,54,8,48,78,33,12,19,69,45,79,64,59,66,53,49,18,14,42
3,10,63,33,16,50,56,48,76,69,37,45,5,7,52,38,53,19,20,73
17,32,22,60,46,47,35,15,65,69,1,64,4,76,23,36,3,72,7,66
73,18,72,27,45,50,5,80,66,65,19,43,41,70,62,6,63,33,53,10
35,16,7,9,17,51,73,69,74,42,33,57,21,14,3,65,10,75,41,62
41,48,16,36,56,72,23,45,32,25,7,69,57,60,66,24,40,1,12,62
21,7,77,18,35,51,72,28,1,19,24,74,63,37,43,8,60,41,11,17
22,70,61,57,18,21,78,36,68,65,75,58,80,3,67,35,14,44,79,32
2,48,76,73,8,28,3,12,45,50,70,75,53,34,41,36,24,46,52,49
26,33,50,2,56,21,61,10,80,67,37,47,77,46,52,51,19,1,17,42
6,3,9,61,51,11,53,1,68,47,50,28,12,40,48,26,31,37,69,52
79,11,28,35,43,67,3,37,44,77,34,32,58,57,5,17,4,47,78,72
23,80,71,78,7,42,53,26,25,79,41,74,37,11,69,14,12,5,39,50
61,11,53,74,20,1,21,28,36,16,10,67,30,79,22,18,32,19,41,51
20,42,7,76,22,39,9,21,8,55,40,46,30,54,67,58,13,78,34,24
35,39,56,64,19,20,44,65,79,13,11,14,78,67,47,36,46,32,33,52
9,30,13,14,70,3,38,24,46,78,43,18,41,26,74,6,22,57,66,35
70,38,24,19,62,65,44,74,20,58,15,64,25,22,33,46,16,55,23,7
61,45,44,19,58,29,24,20,57,4,41,50,51,74,14,79,13,76,68,34
39,35,48,51,57,30,50,73,27,74,36,77,11,58,47,13,29,59,6,37
22,32,16,15,12,41,43,34,2,9,74,18,49,71,42,80,52,25,3,38
19,63,16,52,53,8,18,30,5,80,56,20,49,31,62,9,70,41,75,48
18,13,70,69,29,30,48,5,75,7,31,72,16,68,56,32,47,14,19,11
1,57,70,68,31,80,27,76,21,71,39,25,66,50,11,67,59,44,60,34
2,21,33,53,36,66,78,5,58,12,27,44,45,20,38,3,46,79,71,68
25,51,28,16,24,5,52,42,63,2,13,79,75,41,35,57,48,56,9,72
14,48,80,21,42,6,32,51,7,52,30,66,60,22,50,28,10,78,67,77
23,49,66,5,48,69,30,7,19,9,59,80,65,27,42,41,14,17,39,58
18,37,27,75,13,19,38,8,59,46,74,1,10,60,25,7,32,36,44,22
47,54,51,65,57,9,73,32,72,63,25,70,14,29,50,59,16,26,56,66
56,4,9,75,27,36,72,16,19,60,77,15,21,45,2,66,43,51,6,34
