56,8,67,40,46,15,58,59,2,27,60,36,55,3,63,71,80,24,22,33
16,50,23,26,77,5,59,43,8,68,15,28,80,2,29,48,70,30,44,41
68,69,59,64,47,26,3,16,61,60,11,10,38,40,5,36,70,75,20,6
42,59,66,40,26,37,77,74,70,51,79,64,58,76,60,33,35,23,18,73
64,56,39,55,4,46,79,73,6,34,74,28,23,62,13,51,15,50,65,33
43,67,42,57,77,69,49,78,59,41,79,71,68,37,17,35,33,9,58,52
1,44,60,10,64,69,80,39,71,46,43,77,45,61,68,23,59,16,54,58
77,43,74,20,16,61,47,53,1,5,6,71,67,23,26,13,56,3,60,22
22,39,80,73,27,26,47,54,15,62,77,63,70,25,52,65,79,68,24,14
52,28,72,54,35,4,69,22,17,61,48,74,14,70,34,9,7,23,26,50
31,74,66,52,29,63,44,49,19,16,15,1,65,10,38,35,78,45,72,47
58,44,18,28,54,70,72,34,49,23,59,17,52,71,33,56,16,29,5,1
58,48,33,10,3,62,4,28,8,66,35,40,29,15,80,23,43,76,42,30
14,6,76,16,57,47,67,65,21,59,36,8,32,30,63,66,2,13,27,62
19,48,12,18,77,76,8,20,74,17,75,66,29,51,23,30,43,42,65,50
80,31,26,36,50,13,54,43,39,74,1,37,51,3,73,76,64,45,58,56
26,27,23,44,76,36,71,33,1,68,21,55,75,6,53,72,11,60,77,39
28,1,55,38,14,63,72,13,20,3,2,68,34,17,4,25,78,10,70,49
43,37,36,2,59,45,31,42,6,48,7,35,29,8,47,49,14,3,26,20
56,12,53,4,35,27,70,62,59,47,14,49,55,74,10,72,52,54,69,5
14,25,19,46,69,53,72,45,7,50,62,79,42,67,12,74,41,76,24,65
33,6,56,44,26,13,50,67,72,59,14,15,1,43,55,22,48,37,58,61
10,30,4,41,44,59,51,80,2,57,52,58,48,23,71,5,13,14,56,54
32,48,75,39,63,80,64,6,2,31,25,7,69,13,53,51,49,57,27,24
3,70,49,71,18,40,41,73,23,1,16,46,22,9,11,78,74,48,63,8
12,44,14,43,2,17,68,36,3,80,62,7,45,39,69,65,60,9,74,37
14,61,67,77,62,43,22,78,10,72,58,11,65,69,74,57,12,6,45,35
80,33,7,51,23,15,20,38,62,2,13,53,73,31,65,60,72,49,64,11
13,71,5,76,46,39,2,1,61,19,22,41,72,54,20,30,50,7,59,79
39,40,57,54,56,63,2,43,52,9,51,28,12,27,29,44,60,37,79,23
68,77,70,9,7,69,6,21,37,36,31,18,63,54,80,32,10,74,65,14
13,24,38,56,67,50,71,17,58,70,14,52,15,68,27,4,23,7,2,8
40,64,58,14,70,56,73,39,37,68,15,61,43,76,51,62,13,57,78,6
19,3,23,80,35,31,1,76,26,52,42,77,45,28,55,59,12,70,48,33
47,1,43,45,12,46,61,5,29,23,50,27,65,11,67,42,78,6,17,71
74,48,13,80,14,53,23,37,61,27,7,52,79,41,31,50,70,3,71,32
77,72,22,45,62,28,64,3,56,34,40,9,29,65,32,78,11,31,80,33
20,74,13,16,38,79,14,69,51,54,39,33,31,30,56,37,26,29,66,55
18,70,32,26,76,75,17,63,36,55,52,61,80,27,13,19,66,53,40,42
80,15,59,12,8,61,11,72,27,45,49,7,65,51,73,32,33,56,57,26
72,20,70,43,76,44,26,64,15,74,21,51,49,24,30,7,32,77,27,31
4,77,24,13,36,15,11,65,71,10,17,38,51,78,12,22,49,44,42,53
70,75,17,48,20,1,52,62,39,68,15,4,2,78,76,30,13,50,31,22
39,77,9,33,3,6,11,25,1,5,7,38,37,44,42,15,68,26,52,4
56,34,11,50,42,70,59,21,25,27,76,5,73,62,67,7,33,68,64,60
73,75,50,13,68,6,70,3,79,12,46,58,31,53,33,26,36,35,8,9
8,16,50,41,34,55,63,69,37,25,17,73,10,9,74,40,70,2,76,65
9,34,48,77,45,36,55,79,42,29,70,39,58,24,57,38,1,5,60,3
70,4,54,50,39,77,42,36,8,61,46,58,17,66,68,43,67,74,2,60
75,41,53,6,38,45,15,52,24,57,56,54,35,7,36,13,8,3,25,59
22,76,37,51,26,17,61,1,68,8,78,44,21,19,36,57,29,54,4,20
18,52,25,61,47,13,58,17,2,60,35,75,71,73,29,26,1,3,80,49
14,28,71,16,24,30,3,51,38,5,46,61,19,23,44,62,37,68,11,79
57,52,51,80,50,68,5,25,11,15,66,37,75,54,33,20,62,74,13,29
28,43,57,47,23,16,59,72,64,25,1,26,27,74,19,31,2,56,53,77
40,2,47,63,16,29,9,51,49,35,57,13,72,14,15,69,8,19,36,80
32,24,71,33,25,14,72,29,64,54,40,5,1,66,9,57,65,46,67,3
80,26,2,68,5,35,19,25,62,42,24,39,64,18,27,1,15,54,30,59
66,20,70,37,11,31,48,17,40,61,25,10,15,24,73,62,26,41,45,35
36,17,62,68,47,15,14,45,49,46,40,57,20,59,48,73,10,6,78,52
28,71,31,23,46,57,76,27,58,64,44,47,17,6,59,78,60,48,13,77
20,6,11,36,74,29,62,5,4,41,55,56,65,73,12,60,8,37,77,16
3,60,48,28,19,4,61,14,2,22,1,33,70,27,67,36,66,34,35,59
50,31,70,22,68,20,33,53,52,30,38,15,14,24,56,62,18,19,67,29
73,28,34,76,65,52,24,22,75,4,38,49,70,55,39,19,37,20,1,2
78,77,61,26,55,25,71,50,68,41,46,18,14,64,69,15,33,3,57,21
72,21,46,6,11,76,3,53,34,57,68,24,37,27,44,62,1,4,78,75
78,21,44,69,3,54,20,2,72,32,67,68,38,39,50,77,58,24,48,63
30,24,80,79,54,61,45,44,1,75,78,42,7,71,49,53,77,27,16,76
65,48,8,61,28,3,52,64,44,47,80,33,62,2,30,51,32,9,67,41
20,55,9,12,25,56,37,6,21,50,23,32,69,78,53,35,71,38,43,68
70,24,55,26,3,36,60,69,45,16,51,66,7,13,22,77,30,78,4,61
49,48,10,60,37,4,5,38,16,25,62,56,45,76,1,13,58,21,32,18
1,14,29,5,2,6,18,64,68,45,27,73,3,36,39,79,63,16,46,52
65,49,62,18,17,51,57,50,24,68,38,13,30,42,2,79,54,5,47,41
31,72,65,33,35,21,9,70,49,46,59,55,8,75,11,52,50,27,58,2
3,51,35,36,37,52,27,8,44,20,40,65,50,5,77,69,30,56,2,47
17,42,7,49,71,16,67,59,73,36,47,25,55,24,18,6,57,3,34,64
8,59,61,6,46,72,1,22,26,27,18,15,67,5,4,56,41,73,58,23
45,22,39,31,60,42,21,68,47,75,29,58,59,53,20,34,36,73,35,27
45,42,41,25,48,55,17,64,69,72,19,54,38,75,16,43,22,1,32,71
52,60,46,48,17,76,11,9,49,20,77,35,79,59,65,33,5,30,13,71
60,16,29,30,14,26,33,28,15,43,41,17,68,20,42,79,49,32,45,13
69,15,77,26,50,47,20,36,64,33,28,9,65,4,53,70,35,76,58,16
42,68,11,62,31,50,45,9,24,70,30,60,48,38,73,57,55,27,74,28
51,63,65,46,79,13,75,73,26,59,52,25,5,48,58,9,15,40,70,41
65,77,39,42,17,37,31,12,4,67,27,69,52,78,71,26,62,75,1,10
25,32,4,44,9,71,23,3,77,57,73,69,29,15,54,17,27,79,76,38
80,68,58,77,15,7,78,38,10,52,79,26,39,48,37,59,22,13,32,53
77,54,32,25,24,34,80,75,61,18,55,73,35,6,41,40,38,51,1,46
44,80,74,60,78,10,42,63,53,37,32,23,64,46,16,9,67,34,38,65
25,68,67,57,13,30,47,15,9,4,17,48,8,62,21,38,72,33,40,16
79,5,34,59,2,26,67,54,31,32,18,12,56,19,14,11,38,4,24,15
66,80,36,44,53,21,38,2,26,24,28,51,17,45,77,47,1,48,6,9
29,1,41,59,50,37,49,15,24,16,3,33,25,22,26,14,76,66,20,40
18,20,67,1,70,15,14,72,24,6,28,44,21,76,41,2,9,71,25,45
19,20,36,61,55,8,44,78,42,67,28,11,72,54,26,43,15,25,21,34
3,33,70,5,43,45,60,42,50,62,53,48,73,47,26,74,13,68,55,41
38,37,49,13,46,59,56,76,61,65,28,7,31,50,23,43,5,9,66,26
33,1,43,76,2,13,63,17,59,18,48,30,19,47,64,37,45,21,46,72
55,76,19,39,20,77,46,64,58,41,34,63,48,43,53,27,1,15,70,60
46,65,68,53,80,27,5,2,18,54,75,71,50,32,8,42,9,66,35,13
38,14,78,57,51,46,18,4,33,36,31,48,74,20,65,66,73,41,43,75
14,49,25,27,18,29,36,17,56,42,1,62,63,78,24,11,51,22,48,2
